"Bus","No","Time (abs)","State","ID (hex)","DLC","Data (hex)","ASCII"
"USB-to-CAN V2 compact  CAN-1","21,795","00:00:56.477","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 40","..N....@"
"USB-to-CAN V2 compact  CAN-1","21,796","00:00:56.485","  E   "," 8FE6E0B","8","A2 08 BA 08 80 08 82 08","........"
"USB-to-CAN V2 compact  CAN-1","21,797","00:00:56.485","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,798","00:00:56.486","  E   "," CF00300","8","FD 00 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,799","00:00:56.486","  E   ","18FE5127","8","7C FF FF FF FF FF FF FF","|......."
"USB-to-CAN V2 compact  CAN-1","21,800","00:00:56.487","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 51","..N....Q"
"USB-to-CAN V2 compact  CAN-1","21,801","00:00:56.487","  E   ","18FEDF00","8","7D FF FF FF FF FF FF FF","}......."
"USB-to-CAN V2 compact  CAN-1","21,802","00:00:56.488","  E   ","18FEDFEF","8","7D FF FF FF 7D FF FF FF","}...}..."
"USB-to-CAN V2 compact  CAN-1","21,803","00:00:56.489","  E   ","18FF20EF","8","FA 52 58 0E 4E EF FF 4B",".RX.N..K"
"USB-to-CAN V2 compact  CAN-1","21,804","00:00:56.495","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,805","00:00:56.495","  E   ","18F00010","8","FF 53 FF FF FF FF FF 4B",".S.....K"
"USB-to-CAN V2 compact  CAN-1","21,806","00:00:56.496","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,807","00:00:56.497","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 62","..N....b"
"USB-to-CAN V2 compact  CAN-1","21,808","00:00:56.503","  E   "," C00000B","8","30 FF FF FA FF FF FF 14","0......."
"USB-to-CAN V2 compact  CAN-1","21,809","00:00:56.505","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,810","00:00:56.505","  E   "," 8FE6E0B","8","8A 08 A6 08 6C 08 6E 08","....l.n."
"USB-to-CAN V2 compact  CAN-1","21,811","00:00:56.506","  E   ","18FEBF0B","8","98 08 7D 7D 7B 7B FF FF","..}}{{.."
"USB-to-CAN V2 compact  CAN-1","21,812","00:00:56.507","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 03","..N....."
"USB-to-CAN V2 compact  CAN-1","21,813","00:00:56.507","  E   ","18F0010B","8","40 0F F3 FF FF 01 0B F3","@......."
"USB-to-CAN V2 compact  CAN-1","21,814","00:00:56.509","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,815","00:00:56.511","  E   ","18FEAD0B","8","02 02 02 02 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,816","00:00:56.515","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,817","00:00:56.517","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 14","..N....."
"USB-to-CAN V2 compact  CAN-1","21,818","00:00:56.519","  E   ","18FDC40B","8","E0 09 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,819","00:00:56.525","  E   "," 8FE6E0B","8","76 08 8C 08 5A 08 5E 08","v...Z.^."
"USB-to-CAN V2 compact  CAN-1","21,820","00:00:56.525","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,821","00:00:56.526","  E   "," CFEC1EE","8","A6 84 4B 00 76 11 08 00","..K.v..."
"USB-to-CAN V2 compact  CAN-1","21,822","00:00:56.527","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 25","..N....%"
"USB-to-CAN V2 compact  CAN-1","21,823","00:00:56.536","  E   "," CF00400","8","FF 7D 7D 58 1C FF FF FF",".}}X...."
"USB-to-CAN V2 compact  CAN-1","21,824","00:00:56.536","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,825","00:00:56.537","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 36","..N....6"
"USB-to-CAN V2 compact  CAN-1","21,826","00:00:56.537","  E   "," CF00300","8","FD 00 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,827","00:00:56.538","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","21,828","00:00:56.539","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","21,829","00:00:56.539","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,830","00:00:56.540","  E   ","18FEF100","8","F3 11 09 1F FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,831","00:00:56.540","  E   ","18FF20EF","8","FA 4E 20 0E 4E EF FF 4B",".N .N..K"
"USB-to-CAN V2 compact  CAN-1","21,832","00:00:56.544","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,833","00:00:56.545","  E   "," 8FE6E0B","8","64 08 78 08 48 08 54 08","d.x.H.T."
"USB-to-CAN V2 compact  CAN-1","21,834","00:00:56.546","  E   ","18F00010","8","FF 4E FF FF FF FF FF 4B",".N.....K"
"USB-to-CAN V2 compact  CAN-1","21,835","00:00:56.547","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 47","..N....G"
"USB-to-CAN V2 compact  CAN-1","21,836","00:00:56.554","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,837","00:00:56.555","  E   ","18FEBF0B","8","63 08 7D 7D 7B 7C FF FF","c.}}{|.."
"USB-to-CAN V2 compact  CAN-1","21,838","00:00:56.557","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 40","..N....@"
"USB-to-CAN V2 compact  CAN-1","21,839","00:00:56.565","  E   "," 8FE6E0B","8","52 08 64 08 38 08 40 08","R.d.8.@."
"USB-to-CAN V2 compact  CAN-1","21,840","00:00:56.565","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,841","00:00:56.567","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 51","..N....Q"
"USB-to-CAN V2 compact  CAN-1","21,842","00:00:56.575","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,843","00:00:56.577","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 62","..N....b"
"USB-to-CAN V2 compact  CAN-1","21,844","00:00:56.585","  E   "," 8FE6E0B","8","3E 08 52 08 22 08 2E 08",">.R.""..."
"USB-to-CAN V2 compact  CAN-1","21,845","00:00:56.585","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,846","00:00:56.586","  E   "," CF00300","8","FD 00 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,847","00:00:56.586","  E   ","18FF20EF","8","FA 4E E0 0D 4E EF FF 4B",".N..N..K"
"USB-to-CAN V2 compact  CAN-1","21,848","00:00:56.587","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 03","..N....."
"USB-to-CAN V2 compact  CAN-1","21,849","00:00:56.594","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,850","00:00:56.595","  E   ","18F00010","8","FF 4E FF FF FF FF FF 4B",".N.....K"
"USB-to-CAN V2 compact  CAN-1","21,851","00:00:56.596","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,852","00:00:56.597","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 14","..N....."
"USB-to-CAN V2 compact  CAN-1","21,853","00:00:56.603","  E   "," C00000B","8","30 FF FF FA FF FF FF 25","0......%"
"USB-to-CAN V2 compact  CAN-1","21,854","00:00:56.604","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,855","00:00:56.605","  E   "," 8FE6E0B","8","2A 08 38 08 14 08 18 08","*.8....."
"USB-to-CAN V2 compact  CAN-1","21,856","00:00:56.606","  E   ","18FEBF0B","8","31 08 7D 7D 7C 7C FF FF","1.}}||.."
"USB-to-CAN V2 compact  CAN-1","21,857","00:00:56.607","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 25","..N....%"
"USB-to-CAN V2 compact  CAN-1","21,858","00:00:56.607","  E   ","18F0010B","8","40 0D F3 FF FF 01 0B F3","@......."
"USB-to-CAN V2 compact  CAN-1","21,859","00:00:56.609","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,860","00:00:56.611","  E   ","18FEAD0B","8","02 02 02 02 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,861","00:00:56.615","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,862","00:00:56.617","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 36","..N....6"
"USB-to-CAN V2 compact  CAN-1","21,863","00:00:56.619","  E   ","18FDC40B","8","E0 09 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,864","00:00:56.625","  E   "," 8FE6E0B","8","20 08 20 08 02 08 06 08"," . ....."
"USB-to-CAN V2 compact  CAN-1","21,865","00:00:56.625","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,866","00:00:56.626","  E   "," CFEC1EE","8","A6 84 4B 00 76 11 08 00","..K.v..."
"USB-to-CAN V2 compact  CAN-1","21,867","00:00:56.627","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 47","..N....G"
"USB-to-CAN V2 compact  CAN-1","21,868","00:00:56.635","  E   "," CF00400","8","FF 7D 7D 58 1B FF FF FF",".}}X...."
"USB-to-CAN V2 compact  CAN-1","21,869","00:00:56.636","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,870","00:00:56.636","  E   "," CF00300","8","FD 00 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,871","00:00:56.637","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 40","..N....@"
"USB-to-CAN V2 compact  CAN-1","21,872","00:00:56.638","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","21,873","00:00:56.638","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","21,874","00:00:56.639","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,875","00:00:56.639","  E   ","18FEF100","8","F3 C0 08 1F FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,876","00:00:56.640","  E   ","18FF20EF","8","FA 4E 9C 0D 4E EF FF 4B",".N..N..K"
"USB-to-CAN V2 compact  CAN-1","21,877","00:00:56.644","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,878","00:00:56.645","  E   ","18F00010","8","FF 4E FF FF FF FF FF 4B",".N.....K"
"USB-to-CAN V2 compact  CAN-1","21,879","00:00:56.645","  E   "," 8FE6E0B","8","0E 08 0A 08 EC 07 EE 07","........"
"USB-to-CAN V2 compact  CAN-1","21,880","00:00:56.647","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 51","..N....Q"
"USB-to-CAN V2 compact  CAN-1","21,881","00:00:56.655","  E   ","18FEBF0B","8","04 08 7D 7D 7C 7B FF FF","..}}|{.."
"USB-to-CAN V2 compact  CAN-1","21,882","00:00:56.655","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,883","00:00:56.657","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 62","..N....b"
"USB-to-CAN V2 compact  CAN-1","21,884","00:00:56.665","  E   "," 8FE6E0B","8","F6 07 FC 07 DA 07 D8 07","........"
"USB-to-CAN V2 compact  CAN-1","21,885","00:00:56.665","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,886","00:00:56.667","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 03","..N....."
"USB-to-CAN V2 compact  CAN-1","21,887","00:00:56.675","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,888","00:00:56.677","  E   "," CEFEF0B","8","AC FA 4E FF FF FF FF 14","..N....."
"USB-to-CAN V2 compact  CAN-1","21,889","00:00:56.684","  E   "," CF00300","8","FD 00 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,890","00:00:56.685","  E   "," 8FE6E0B","8","DE 07 EC 07 C8 07 C4 07","........"
"USB-to-CAN V2 compact  CAN-1","21,891","00:00:56.685","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,892","00:00:56.686","  E   ","18FF20EF","8","FA 4E 68 0D 4E EF FF 4B",".Nh.N..K"
"USB-to-CAN V2 compact  CAN-1","21,893","00:00:56.687","  E   "," CEFEF0B","8","AC FA 57 FF FF FF FF 45","..W....E"
"USB-to-CAN V2 compact  CAN-1","21,894","00:00:56.695","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,895","00:00:56.696","  E   ","18F00010","8","FF 4E FF FF FF FF FF 4B",".N.....K"
"USB-to-CAN V2 compact  CAN-1","21,896","00:00:56.697","  E   "," CEFEF0B","8","AC FA 57 FF FF FF FF 56","..W....V"
"USB-to-CAN V2 compact  CAN-1","21,897","00:00:56.697","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,898","00:00:56.703","  E   "," C00000B","8","30 FF FF FA FF FF FF 36","0......6"
"USB-to-CAN V2 compact  CAN-1","21,899","00:00:56.705","  E   "," 8FE6E0B","8","CA 07 D4 07 B0 07 B4 07","........"
"USB-to-CAN V2 compact  CAN-1","21,900","00:00:56.705","  E   ","18FEBF0B","8","CF 07 7D 7D 7C 7C FF FF","..}}||.."
"USB-to-CAN V2 compact  CAN-1","21,901","00:00:56.706","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,902","00:00:56.707","  E   "," CEFEF0B","8","AC FA 5E FF FF FF FF 67","..^....g"
"USB-to-CAN V2 compact  CAN-1","21,903","00:00:56.707","  E   ","18F0010B","8","40 03 F3 FF FF 01 0B F3","@......."
"USB-to-CAN V2 compact  CAN-1","21,904","00:00:56.709","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,905","00:00:56.711","  E   ","18FEAD0B","8","02 02 03 01 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,906","00:00:56.715","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,907","00:00:56.717","  E   "," CEFEF0B","8","AC FA 5E FF FF FF FF 60","..^....`"
"USB-to-CAN V2 compact  CAN-1","21,908","00:00:56.719","  E   ","18FDC40B","8","E0 09 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,909","00:00:56.725","  E   "," 8FE6E0B","8","C2 07 C0 07 A0 07 A0 07","........"
"USB-to-CAN V2 compact  CAN-1","21,910","00:00:56.725","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,911","00:00:56.727","  E   "," CEFEF0B","8","AC FA 61 FF FF FF FF 31","..a....1"
"USB-to-CAN V2 compact  CAN-1","21,912","00:00:56.736","  E   "," CF00400","8","FF 7D 7D 38 1A FF FF FF",".}}8...."
"USB-to-CAN V2 compact  CAN-1","21,913","00:00:56.736","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,914","00:00:56.737","  E   "," CEFEF0B","8","AC FA 61 FF FF FF FF 42","..a....B"
"USB-to-CAN V2 compact  CAN-1","21,915","00:00:56.738","  E   "," CF00300","8","FD 00 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,916","00:00:56.738","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","21,917","00:00:56.739","  E   "," CFEC1EE","8","A6 84 4B 00 76 11 08 00","..K.v..."
"USB-to-CAN V2 compact  CAN-1","21,918","00:00:56.739","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","21,919","00:00:56.740","  E   ","18F31100","8","D5 00 04 7A 00 FF 22 08","...z..""."
"USB-to-CAN V2 compact  CAN-1","21,920","00:00:56.740","  E   ","18FC04F4","8","84 01 05 3A 27 27 D5 96","...:''.."
"USB-to-CAN V2 compact  CAN-1","21,921","00:00:56.741","  E   ","18FCDC00","8","FD FF FF FD FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,922","00:00:56.742","  E   ","18FDCC27","8","FF F0 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,923","00:00:56.742","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,924","00:00:56.743","  E   ","18FE5127","8","7C FF FF FF FF FF FF FF","|......."
"USB-to-CAN V2 compact  CAN-1","21,925","00:00:56.743","  E   ","18FEAE30","8","FF FF 6F 6F FF FF FF FF","..oo...."
"USB-to-CAN V2 compact  CAN-1","21,926","00:00:56.744","  E   ","18FEDF00","8","7D FF FF FF FF FF FF FF","}......."
"USB-to-CAN V2 compact  CAN-1","21,927","00:00:56.744","  E   ","18FEDFEF","8","7D FF FF FF 7D FF FF FF","}...}..."
"USB-to-CAN V2 compact  CAN-1","21,928","00:00:56.745","  E   "," 8FE6E0B","8","AE 07 A8 07 A2 07 A0 07","........"
"USB-to-CAN V2 compact  CAN-1","21,929","00:00:56.746","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,930","00:00:56.746","  E   ","18F00010","8","FF 4E FF FF FF FF FF 4B",".N.....K"
"USB-to-CAN V2 compact  CAN-1","21,931","00:00:56.747","  E   "," CEFEF0B","8","AC FA 61 FF FF FF FF 53","..a....S"
"USB-to-CAN V2 compact  CAN-1","21,932","00:00:56.747","  E   ","18FEF100","8","F3 63 08 1F FF FF FF FF",".c......"
"USB-to-CAN V2 compact  CAN-1","21,933","00:00:56.748","  E   ","18FF20EF","8","FA 53 1C 0D 5E EF FF 4B",".S..^..K"
"USB-to-CAN V2 compact  CAN-1","21,934","00:00:56.755","  E   ","18FEBF0B","8","9F 07 7D 7D 7E 7D FF FF","..}}~}.."
"USB-to-CAN V2 compact  CAN-1","21,935","00:00:56.755","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,936","00:00:56.757","  E   "," CEFEF0B","8","AC FA 61 FF FF FF FF 64","..a....d"
"USB-to-CAN V2 compact  CAN-1","21,937","00:00:56.765","  E   "," 8FE6E0B","8","98 07 96 07 B8 07 B0 07","........"
"USB-to-CAN V2 compact  CAN-1","21,938","00:00:56.765","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,939","00:00:56.767","  E   "," CEFEF0B","8","AC FA 61 FF FF FF FF 75","..a....u"
"USB-to-CAN V2 compact  CAN-1","21,940","00:00:56.775","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,941","00:00:56.777","  E   "," CEFEF0B","8","AC FA 61 FF FF FF FF 06","..a....."
"USB-to-CAN V2 compact  CAN-1","21,942","00:00:56.783","  E   ","18FECA0B","8","C0 FF 00 00 00 00 FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,943","00:00:56.784","  E   "," CF00300","8","FD 00 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,944","00:00:56.785","  E   "," 8FE6E0B","8","8E 07 8C 07 9C 07 B0 07","........"
"USB-to-CAN V2 compact  CAN-1","21,945","00:00:56.785","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,946","00:00:56.786","  E   ","18FF20EF","8","FA 61 D4 0C 61 EF FF 4B",".a..a..K"
"USB-to-CAN V2 compact  CAN-1","21,947","00:00:56.787","  E   "," CEFEF0B","8","AC FA 62 FF FF FF FF 07","..b....."
"USB-to-CAN V2 compact  CAN-1","21,948","00:00:56.795","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,949","00:00:56.796","  E   ","18F00010","8","FF 61 FF FF FF FF FF 4B",".a.....K"
"USB-to-CAN V2 compact  CAN-1","21,950","00:00:56.797","  E   ","18FED910","8","1F FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,951","00:00:56.797","  E   "," CEFEF0B","8","AC FA 62 FF FF FF FF 30","..b....0"
"USB-to-CAN V2 compact  CAN-1","21,952","00:00:56.803","  E   "," C00000B","8","30 FF FF FA FF FF FF 47","0......G"
"USB-to-CAN V2 compact  CAN-1","21,953","00:00:56.805","  E   "," 8FE6E0B","8","86 07 84 07 76 07 7E 07","....v.~."
"USB-to-CAN V2 compact  CAN-1","21,954","00:00:56.805","  E   ","18FEBF0B","8","85 07 7D 7D 7D 7D FF FF","..}}}}.."
"USB-to-CAN V2 compact  CAN-1","21,955","00:00:56.806","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,956","00:00:56.807","  E   "," CEFEF0B","8","AC FA 67 FF FF FF FF 11","..g....."
"USB-to-CAN V2 compact  CAN-1","21,957","00:00:56.807","  E   ","18F0010B","8","40 01 F3 FF FF 01 0B F3","@......."
"USB-to-CAN V2 compact  CAN-1","21,958","00:00:56.809","  E   ","18FE4F0B","8","FF FF FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,959","00:00:56.811","  E   ","18FEAD0B","8","02 02 02 02 FE FE FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,960","00:00:56.815","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,961","00:00:56.817","  E   "," CEFEF0B","8","AC FA 67 FF FF FF FF 02","..g....."
"USB-to-CAN V2 compact  CAN-1","21,962","00:00:56.819","  E   ","18FDC40B","8","E0 09 FF F3 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,963","00:00:56.824","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,964","00:00:56.825","  E   "," 8FE6E0B","8","7C 07 7A 07 68 07 68 07","|.z.h.h."
"USB-to-CAN V2 compact  CAN-1","21,965","00:00:56.827","  E   "," CEFEF0B","8","AC FA 6E FF FF FF FF 13","..n....."
"USB-to-CAN V2 compact  CAN-1","21,966","00:00:56.835","  E   "," CF00400","8","FF 7D 7D 40 19 FF FF FF",".}}@...."
"USB-to-CAN V2 compact  CAN-1","21,967","00:00:56.835","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,968","00:00:56.836","  E   "," CF00300","8","FD 00 FF FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,969","00:00:56.836","  E   ","18F00117","8","FF FF FF FF FF FF FF F3","........"
"USB-to-CAN V2 compact  CAN-1","21,970","00:00:56.837","  E   "," CEFEF0B","8","AC FA 6E FF FF FF FF 24","..n....$"
"USB-to-CAN V2 compact  CAN-1","21,971","00:00:56.838","  E   ","18F00503","8","FF FF FF 7E FF FF FF FF","...~...."
"USB-to-CAN V2 compact  CAN-1","21,972","00:00:56.838","  E   ","18FE4A03","8","FF FD C2 F0 FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,973","00:00:56.839","  E   ","18FEF100","8","F3 14 08 1F FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,974","00:00:56.839","  E   ","18FF20EF","8","FA 62 94 0C 67 EF FF 4B",".b..g..K"
"USB-to-CAN V2 compact  CAN-1","21,975","00:00:56.845","  E   "," 8FE6E0B","8","6E 07 6C 07 66 07 6E 07","n.l.f.n."
"USB-to-CAN V2 compact  CAN-1","21,976","00:00:56.845","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,977","00:00:56.846","  E   ","18F00010","8","FF 61 FF FF FF FF FF 4B",".a.....K"
"USB-to-CAN V2 compact  CAN-1","21,978","00:00:56.847","  E   "," CEFEF0B","8","AC FA 70 FF FF FF FF 55","..p....U"
"USB-to-CAN V2 compact  CAN-1","21,979","00:00:56.855","  E   ","18FEBF0B","8","6A 07 7D 7D 7D 7D FF FF","j.}}}}.."
"USB-to-CAN V2 compact  CAN-1","21,980","00:00:56.855","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
"USB-to-CAN V2 compact  CAN-1","21,981","00:00:56.857","  E   "," CEFEF0B","8","AC FA 70 FF FF FF FF 66","..p....f"
"USB-to-CAN V2 compact  CAN-1","21,982","00:00:56.865","  E   "," 8FE6E0B","8","66 07 66 07 64 07 6C 07","f.f.d.l."
"USB-to-CAN V2 compact  CAN-1","21,983","00:00:56.865","  E   "," CF00203","8","CD FF FE FF FF FF FF FF","........"
